"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://almapay.com/_next/static/chunks/pages/pages/%5Bslug%5D-2a493eb68c58ec92.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.046","Fri, 14 Nov 2025 19:39:05 GMT","","","","","1.1","","","","","","https://almapay.com/_next/static/chunks/pages/pages/%5Bslug%5D-2a493eb68c58ec92.js","2026-04-27 15:00:43"
"https://almapay.com/blog/maisons-du-monde-an-optimal-buying-experience-driving-sustainable-growth","text/html; charset=utf-8","200","OK","Indexable","","Maisons du Monde: an optimal buying experience driving sustainable growth","73","679","For 25 years, Maisons du Monde’s mission has been to cater to all tastes, trends and budgets in home decoration and furnishings. With 352 stores in 9 countries, sustainable growth is at the heart of t...","203","1236","","0","Maisons du Monde: an optimal buying experience driving sustainable growth","73","Maisons du Monde’s challenge: enhancing the customer experience","63","Maisons du Monde and Alma: a self-evident partnership","53","","","","https://almapay.com/blog/maisons-du-monde-an-optimal-buying-experience-driving-sustainable-growth","","","","","","151993","39625","39625","15.180","","442","70","6.314","67.593","Normal","2.546","2","1","","5","4","0","2.420","52","28","0","11","10","0","","","","","2268b368054b19a992c8005e1055eb96","0.175","","","","","en-FR","1.1","","","","","","https://almapay.com/blog/maisons-du-monde-an-optimal-buying-experience-driving-sustainable-growth","2026-04-27 15:00:43"
"https://almapay.com/nl-BE/pages/klantencases","text/html; charset=utf-8","200","OK","Indexable","","Klantencases | Alma","19","183","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Handelaars getuigen over Alma","29","Mobistoxx – Groei boosten dankzij hogere winkelmandjes","54","","0","","","","https://almapay.com/nl-BE/pages/klantencases","","","","","","125911","34688","34688","13.288","","126","22","5.727","44.579","Hard","1.510","2","2","","20","15","0","9.090","45","24","0","10","8","0","","","","","7132221e9a87fba578df7ac0626aa1a","0.086","","","","","nl-BE","1.1","","","","","","https://almapay.com/nl-BE/pages/klantencases","2026-04-27 15:00:43"
"https://almapay.com/fr-FR/pages/cas-client","text/html; charset=utf-8","200","OK","Indexable","","Ce que les commerçants pensent d'Alma - Cas clients et avis","59","543","Nos clients reviennent sur leurs problématiques et comment Alma répond aux enjeux commerciaux. Lepape, KitchenAid, Maty et plus d'entreprises à découvrir.","154","973","","0","Les commerçants témoignent sur Alma","35","Stores-et-Rideaux : rendre le sur-mesure accessible sans compromis","66","Commerçants : faites-vous votre propre avis","43","","","","https://almapay.com/fr-FR/pages/cas-client","","","","","","223148","60188","60188","23.057","","251","58","4.328","55.151","Fairly Hard","1.642","2","2","","44","39","0","23.640","69","46","0","9","8","0","","","","","ef73039bda7175debc2f5dfc40ed1e69","0.082","","","","","fr-FR","1.1","","","","","","https://almapay.com/fr-FR/pages/cas-client","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/consumers","text/html; charset=utf-8","200","OK","Indexable","","Libérez vos achats,  payez en plusieurs fois. | Alma","52","446","Payez avec Alma dans plus de 21 000 enseignes et ajustez vos échéances gratuitement si besoin.","94","599","","0","Libérez vos achats, payez en plusieurs fois.","44","Paiement en plusieurs fois simple et immédiat.","46","Décalez gratuitement vos échéances","34","","","","https://almapay.com/fr-LU/consumers","","","","","","201850","39880","39880","15.277","","413","84","4.917","82.421","Easy","1.387","2","1","","45","21","0","12.730","27","13","0","22","21","0","","","","","5bdb55cf2bda2171fd66c059ae858f86","0.059","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/consumers","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/solutions/en-ligne","text/html; charset=utf-8","200","OK","Indexable","","Paiement en ligne en plusieurs fois ou en différé, garanti","58","503","Offrez le paiement en plusieurs fois en ligne. Augmentez vos ventes et votre satisfaction client. Paiement garanti. Installation simple & rapide.","145","868","","0","Faites plus de ventes en ligne.","31","La solution adaptée à votre activité","36","Déployez Alma en un claquement de doigts","40","","","","https://almapay.com/fr-LU/solutions/en-ligne","","","","","","272989","59789","59789","22.904","","519","97","5.351","77.846","Fairly Easy","1.561","2","2","","45","20","0","12.120","47","22","0","12","9","0","","","","","a39d6a2767303e7ce25843f229a4a083","0.105","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/solutions/en-ligne","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/tarifs","text/html; charset=utf-8","200","OK","Indexable","","Nos tarifs | Alma","17","149","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","","0","Nos tarifs","10","Jusqu’à 1M de CA","16","","","","https://almapay.com/fr-LU/tarifs","","","","","","171844","42697","42697","16.356","","663","110","6.027","76.561","Fairly Easy","2.992","2","1","","38","18","0","10.910","47","22","0","11","9","0","","","","","c96f83af808a1b5486656e9f190f44a9","0.075","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/tarifs","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/produits/pay-later","text/html; charset=utf-8","200","OK","Indexable","","Paiement différé: proposez le paiement plus tard 15/30 jours","60","543","Proposez le paiement différé, en ligne ou en magasin, et vendez plus maintenant ! Paiement garanti. Installation simple & rapide. Sans engagement.","146","906","","0","Convertissez plus en proposant à vos clients d’acheter maintenant et de payer plus tard.","88","Deux options, deux fois plus de flexibilité","43","Proposez le Pay Later en ligne, en magasin ou les deux","54","","","","https://almapay.com/fr-LU/produits/pay-later","","","","","","238131","56181","56181","21.522","","552","99","5.576","83.778","Easy","1.834","2","2","","41","19","0","11.520","51","22","0","10","8","0","","","","","3a66719aa31e5338f4c4eca9f6b64034","0.068","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/produits/pay-later","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/produits/le-paiement-en-2-ou-3-fois","text/html; charset=utf-8","200","OK","Indexable","","Paiement en 2, 3, 4 fois: augmentez votre taux de conversion","60","543","Offrez le paiement en 2x ou 3x en ligne ou en boutique. Augmentez vos ventes et votre satisfaction client. Installation simple & rapide. Sans engagement.","153","938","","0","Boostez vos ventes avec le paiement en plusieurs fois.","54","Ils ont choisi Alma","19","Le paiement simple et flexible","30","","","","https://almapay.com/fr-LU/produits/le-paiement-en-2-ou-3-fois","","","","","","254359","51793","51793","19.841","","474","88","5.386","83.213","Easy","1.528","2","2","","43","20","0","12.120","49","22","0","10","8","0","","","","","95b9b9ec5d56246f6d3deef75a2d8117","0.131","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/produits/le-paiement-en-2-ou-3-fois","2026-04-27 15:00:43"
"https://almapay.com/fr-LU/calculateur-roi","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","22","11","0","6.670","0","0","0","0","0","0","","","","","","0.051","","","","","","1.1","","","","","","https://almapay.com/fr-LU/calculateur-roi","2026-04-27 15:00:44"
"https://almapay.com/fr-LU/demo","text/html; charset=utf-8","200","OK","Indexable","","Demander une démo | Alma","24","249","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Demander une démo","17","Comme les 17 000 marchands qui utilisent déjà Alma, augmentez vos ventes","72","","0","","","","https://almapay.com/fr-LU/demo","","","","","","154622","39039","39039","14.955","","136","34","4.000","75.253","Fairly Easy","2.768","2","1","","55","20","0","12.120","44","22","0","10","8","0","","","","","58d50844dfd4cd3861a267fa2f1f7369","0.055","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/demo","2026-04-27 15:00:44"
"https://almapay.com/fr-LU/presse","text/html; charset=utf-8","200","OK","Indexable","","Articles et communiqués de presse | Alma","40","377","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Articles et communiqués de presse","33","Comme les 17 000 marchands qui utilisent déjà Alma, augmentez vos ventes","72","","0","","","","https://almapay.com/fr-LU/presse","","","","","","204197","57434","57434","22.002","","408","66","6.182","74.697","Fairly Easy","1.756","2","1","","21","15","0","9.090","44","21","0","22","20","0","","","","","5fe518e829dfa8eaa1f77981f658a9eb","0.062","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/presse","2026-04-27 15:00:44"
"https://almapay.com/fr-LU/nous-contacter","text/html; charset=utf-8","200","OK","Indexable","","Contactez-nous | Alma","21","202","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Contactez-nous","14","Comme les 17 000 marchands qui utilisent déjà Alma, augmentez vos ventes","72","","0","","","","https://almapay.com/fr-LU/nous-contacter","","","","","","136644","34888","34888","13.365","","98","20","4.900","78.415","Fairly Easy","1.187","2","1","","46","20","0","12.120","44","22","0","10","8","0","","","","","265b203cc5fc9191db58d58491aa2184","0.049","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/nous-contacter","2026-04-27 15:00:44"
"https://almapay.com/fr-LU/legal/mentions-legales","text/html; charset=utf-8","200","OK","Indexable","","Mentions légales | Alma","23","214","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Mentions légales","16","","0","","0","","","","https://almapay.com/fr-LU/legal/mentions-legales","","","","","","129974","33433","33433","12.808","","120","22","5.455","72.284","Fairly Easy","1.366","2","2","","30","20","0","12.120","44","23","0","10","8","0","","","","","b95eadc3204e3a7badf265bd92c6bc25","0.247","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/legal/mentions-legales","2026-04-27 15:00:44"
"https://almapay.com/it-IT/soluzioni/internazionale","text/html; charset=utf-8","200","OK","Indexable","","Sviluppa le tue vendite a livello internazionale con Alma","57","496","Offri soluzioni di pagamento flessibili ai tuoi clienti in Europa. Metodi di pagamento adatti alle aspettative locali. Esperti al tuo fianco per accompagnarti.","159","935","","0","Sviluppa le tue vendite a livello internazionale","48","Accompagnare la tua espansione in Europa","40","Adattarsi alle esigenze del commercio locale","44","","","","https://almapay.com/it-IT/soluzioni/internazionale","","","","","","221673","49377","49377","18.915","","755","138","5.471","38.805","Hard","2.566","2","2","","23","17","0","10.300","53","28","0","10","8","0","","","","","872ed2f84041cb1e00735027045f1d10","0.065","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/soluzioni/internazionale","2026-04-27 15:00:44"
"https://almapay.com/it-IT/stampa","text/html; charset=utf-8","200","OK","Indexable","","Articoli e comunicati stampa | Alma","35","318","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Articoli e comunicati stampa","28","Aumenta le tue vendite, come fanno già i 21 000 negozianti che utilizzano Alma","78","","0","","","","https://almapay.com/it-IT/stampa","","","","","","195568","53960","53960","20.671","","420","74","5.676","40.938","Hard","1.815","2","1","","25","19","0","11.520","47","26","0","22","20","0","","","","","4afce70105ddd632a6ff59c54066d419","0.058","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/stampa","2026-04-27 15:00:45"
"https://almapay.com/it-IT/contattaci","text/html; charset=utf-8","200","OK","Indexable","","Contattaci | Alma","17","155","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Contattaci","10","Aumenta le tue vendite, come fanno già i 21 000 negozianti che utilizzano Alma","78","","0","","","","https://almapay.com/it-IT/contattaci","","","","","","128012","32991","32991","12.638","","90","21","4.286","36.105","Hard","1.245","2","1","","42","24","0","14.550","47","27","0","10","8","0","","","","","5e5765e1c1d39bfdc50f4fd3472a7ae9","0.074","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/contattaci","2026-04-27 15:00:45"
"https://almapay.com/it-IT/pages/programma-di-affiliazione-alma","text/html; charset=utf-8","200","OK","Indexable","","Programma di Affiliazione Alma | Alma","37","348","Diventa Partner Alma! Guadagna da subito con il programma di affiliazione, invita i tuoi clienti a unirsi a Alma!","113","673","","0","Diventa Partner di Alma","23","Quali sono i vantaggi?","22","I nostri Partner","16","","","","https://almapay.com/it-IT/pages/programma-di-affiliazione-alma","","","","","","119441","19130","19130","7.328","","178","30","5.933","38.267","Hard","1.782","2","2","","17","15","0","9.090","48","27","0","10","8","0","","","","","7b83a8deae43dc02450badd66c5bc52d","0.049","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/pages/programma-di-affiliazione-alma","2026-04-27 15:00:45"
"https://almapay.com/it-IT/legale/note-legali","text/html; charset=utf-8","200","OK","Indexable","","Note legali | Alma","18","158","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Note legali","11","","0","","0","","","","https://almapay.com/it-IT/legale/note-legali","","","","","","121477","31620","31620","12.113","","123","23","5.348","48.026","Hard","1.492","2","2","","34","24","0","14.550","47","28","0","10","8","0","","","","","acfeb4c9c7f5b9bf4e5edd0d114e0bd8","0.079","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/legale/note-legali","2026-04-27 15:00:45"
"https://almapay.com/it-IT/demo","text/html; charset=utf-8","200","OK","Indexable","","Richiedi una demo | Alma","24","226","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Richiedi una demo","17","Aumenta le tue vendite, come fanno già i 21 000 negozianti che utilizzano Alma","78","","0","","","","https://almapay.com/it-IT/demo","","","","","","150875","38118","38118","14.602","","237","50","4.740","32.110","Hard","3.253","2","1","","84","24","0","14.550","47","27","0","10","8","0","","","","","f46d1c10a25eb9928fd2d2dbc4cab95e","0.073","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/demo","2026-04-27 15:00:45"
"https://almapay.com/it-IT/calcolatore-roi","text/html","307","Temporary Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","32","15","0","9.090","0","0","0","0","0","0","","","","","","0.057","","https://almapay.com/it-IT","HTTP Redirect","","","1.1","","","","","","https://almapay.com/it-IT/calcolatore-roi","2026-04-27 15:00:45"
"https://almapay.com/it-IT/soluzioni/online","text/html; charset=utf-8","200","OK","Indexable","","Pagamento a rate per l’e-commerce con Alma | Alma","49","473","Offri il pagamento a rate online. Aumenta le tue vendite e la soddisfazione dei tuoi clienti. Pagamento garantito. Installazione in meno di un’ora con il CMS.","158","947","","0","Aumenta le tue vendite online.","30","Un’esperienza fluida per i negozi e-commerce","44","Risparmiate tempo con le nostre integrazioni","44","","","","https://almapay.com/it-IT/soluzioni/online","","","","","","248887","57796","57796","22.141","","1073","184","5.832","28.089","Very Hard","3.251","2","2","","55","24","0","14.550","61","32","0","11","9","0","","","","","7f11abae3898a7a50fba780e93fb8f2f","0.070","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/soluzioni/online","2026-04-27 15:00:45"
"https://almapay.com/it-IT/blog","text/html; charset=utf-8","200","OK","Indexable","","Ultimi aggiornamenti e novità | Alma","36","326","Toda la actualidad de Alma, Fintech y el mundo mercantil.","57","355","","0","Reinventare il legame tra commerciante e consumatore in tutta Europa","68","Alma","4","Notizie","7","","","","https://almapay.com/it-IT/blog","","","","","","335099","51058","51058","19.559","","456","90","5.067","28.967","Very Hard","1.173","2","1","","30","20","0","12.120","69","41","0","10","8","0","","","","","e4c7282bd955c09ba41097c37ffa227e","0.073","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/blog","2026-04-27 15:00:45"
"https://almapay.com/it-IT/prodotti/il-pagamento-in-10-o-12-rate","text/html; charset=utf-8","200","OK","Indexable","","Paiement en 10 ou 12 fois - Augmenter vos ventes avec Alma","58","549","Offrez plus de flexibilité à vos clients pour améliorer vos ventes. Acceptation des paiements 10x et 12x en moins de 5 minutes. Revenus garantis à 100%.","152","934","","0","Fai crescere il tuo business con il pagamento in 10 o 12 rate","61","Scopri il finanziamento chiavi in mano con Alma","47","Rispondi alle sfide della tua attività commerciale","50","","","","https://almapay.com/it-IT/prodotti/il-pagamento-in-10-o-12-rate","","","","","","278014","62790","62790","24.054","","1623","258","6.291","33.543","Hard","4.063","2","2","","38","18","0","10.910","60","29","0","12","9","0","","","","","bbedd0fab5963cdcb4011e53d7b695e2","0.056","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/prodotti/il-pagamento-in-10-o-12-rate","2026-04-27 15:00:45"
"https://almapay.com/it-IT/consumers","text/html; charset=utf-8","200","OK","Indexable","","I tuoi acquisti al tuo ritmo | Alma","35","289","Paga con Alma in oltre 21.000 negozi e modifica le tue scadenze gratuitamente se necessario.","92","578","","0","Libera i tuoi acquisti, paga a rate.","36","Pagamento rateale semplice e immediato.","39","Sposta gratuitamente le tue scadenze","36","","","","https://almapay.com/it-IT/consumers","","","","","","94667","23349","23349","8.945","","251","48","5.229","35.361","Hard","1.945","2","1","","37","25","0","15.150","25","13","0","2","2","0","","","","","e6a400e98085d4cf6f15abcf4704137c","0.069","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/consumers","2026-04-27 15:00:46"
"https://almapay.com/it-IT/partner","text/html; charset=utf-8","200","OK","Indexable","","Il nostro Programma Partner | Alma","34","318","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Il nostro Programma Partner","27","Si fidano di noi","16","Un ecosistema a 360°","20","","","","https://almapay.com/it-IT/partner","","","","","","135030","23788","23788","9.113","","155","28","5.536","42.932","Hard","1.447","2","1","","18","15","0","9.090","51","29","0","10","8","0","","","","","1226388c57e3890c6e642b8b34d4a104","0.053","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/partner","2026-04-27 15:00:46"
"https://almapay.com/it-IT/prezzi","text/html; charset=utf-8","200","OK","Indexable","","I nostri prezzi | Alma","22","182","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","","0","I nostri prezzi","15","Fino a 1M€ di fatturato","23","","","","https://almapay.com/it-IT/prezzi","","","","","","159541","39963","39963","15.309","","557","100","5.570","38.968","Hard","2.818","2","1","","48","22","0","13.330","51","27","0","11","9","0","","","","","27993103949d4d6f9824d9b582e4a02","0.076","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/prezzi","2026-04-27 15:00:46"
"https://almapay.com/it-IT/soluzioni/in-negozio","text/html; charset=utf-8","200","OK","Indexable","","Pagamento a rate in negozio con Alma | Alma","43","408","Offri ai tuoi clienti soluzioni di pagamento flessibili per aumentare le tue vendite in negozio. Pagamento a rate da 2 a 4 volte.","129","759","","0","Fai più vendite in negozio","26","Soluzioni pensate per i punti vendita","37","L’esperienza di pagamento in negozio","36","","","","https://almapay.com/it-IT/soluzioni/in-negozio","","","","","","226088","53203","53203","20.381","","821","139","5.906","27.930","Very Hard","2.783","2","2","","39","24","0","14.550","55","27","0","12","10","0","","","","","f39e69856d1bce052094ccc76f9c6350","0.058","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/soluzioni/in-negozio","2026-04-27 15:00:46"
"https://almapay.com/it-IT/prodotti/pagamenti-in-2-3-o-4-rate","text/html; charset=utf-8","200","OK","Indexable","","Incrementa le vendite con il pagamento a rate | Alma","52","472","Lascia che i tuoi clienti paghino al loro ritmo: a rate o successivamente. Migliora la loro esperienza di pagamento e aumenta il tuo fatturato del 20%.","151","905","","0","Incrementa le vendite con il pagamento a rate.","46","Una soluzione al servizio della tua attività","44","Un'aumento delle prestazioni per i commercianti","47","","","","https://almapay.com/it-IT/prodotti/pagamenti-in-2-3-o-4-rate","","","","","","204532","45347","45347","17.372","","466","87","5.356","29.657","Very Hard","1.953","2","2","","53","24","0","14.550","55","27","0","10","8","0","","","","","cfb3f744ba274d9a59c098609909d9b1","0.064","","","","","it-IT","1.1","","","","","","https://almapay.com/it-IT/prodotti/pagamenti-in-2-3-o-4-rate","2026-04-27 15:00:46"
"https://almapay.com/es-ES/productos/pago-diferido","text/html; charset=utf-8","200","OK","Indexable","","Vende más ahora, que tus clientes pagarán más tarde | Alma","58","543","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Vende más ahora, que tus clientes pagarán más tarde.","52","Se han convencido","17","Dos opciones. Dos usos.","23","","","","https://almapay.com/es-ES/productos/pago-diferido","","","","","","224141","53530","53530","20.506","","572","104","5.500","52.463","Fairly Hard","1.941","2","2","","43","20","0","12.120","48","22","0","10","8","0","","","","","db39373cf4a310f5d25eb5b8dcc68b4c","0.090","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/productos/pago-diferido","2026-04-27 15:00:46"
"https://almapay.com/es-ES/consumers","text/html; charset=utf-8","200","OK","Indexable","","Compra libremente,  paga a plazos. | Alma","41","372","Paga con Alma en más de 21 000 tiendas y ajusta tus plazos sin coste si lo necesitas.","85","525","","0","Compra libremente, paga a plazos.","33","Pago en varias cuotas, simple e inmediato.","42","Aplaza gratuitamente tus plazos","31","","","","https://almapay.com/es-ES/consumers","","","","","","103624","28395","28395","10.878","","286","50","5.720","48.394","Hard","1.951","2","1","","47","22","0","13.330","26","13","0","5","4","0","","","","","bb5f6f20c3897b75a41f97c2df36b32d","0.083","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/consumers","2026-04-27 15:00:46"
"https://almapay.com/es-ES/productos/pago-en-2-3-o-4-plazos","text/html; charset=utf-8","200","OK","Indexable","","Impulsa tus ventas con el pago a plazos | Alma","46","417","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Impulsa tus ventas con el pago a plazos.","40","Se han convencido","17","Compras hasta 4 veces más flexibles","35","","","","https://almapay.com/es-ES/productos/pago-en-2-3-o-4-plazos","","","","","","204402","47863","47863","18.335","","471","84","5.607","54.216","Fairly Hard","1.821","2","2","","47","21","0","12.730","46","22","0","10","8","0","","","","","bd18357cf9fe3a08c9cf9c738145d304","0.071","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/productos/pago-en-2-3-o-4-plazos","2026-04-27 15:00:47"
"https://almapay.com/es-ES/demo","text/html; charset=utf-8","200","OK","Indexable","","Solicita una demostración | Alma","32","294","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Solicita una demostración","25","Incrementa tus ventas como los 21 000 comerciantes que ya usan Alma.","68","","0","","","","https://almapay.com/es-ES/demo","","","","","","144280","37436","37436","14.341","","201","43","4.674","42.150","Hard","3.202","2","1","","43","21","0","12.730","42","22","0","10","8","0","","","","","dca9e1ac31311a7079dd483ad30dff2b","0.083","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/demo","2026-04-27 15:00:47"
"https://almapay.com/es-ES/blog","text/html; charset=utf-8","200","OK","Indexable","","Últimas actualizaciones y noticias | Alma","41","364","Toda la actualidad de Alma, Fintech y el mundo mercantil.","57","355","","0","Reinventando el vínculo entre comercios y consumidores en Europa","64","Alma","4","Noticias","8","","","","https://almapay.com/es-ES/blog","","","","","","217104","42241","42241","16.182","","433","77","5.623","49.707","Hard","1.632","2","1","","27","17","0","10.300","62","35","0","10","8","0","","","","","87bd1c8c95e2ddd652d714ae33dded94","0.063","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/blog","2026-04-27 15:00:47"
"https://almapay.com/es-ES/calculadora-roi","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","24","12","0","7.270","0","0","0","0","0","0","","","","","","0.127","","","","","","1.1","","","","","","https://almapay.com/es-ES/calculadora-roi","2026-04-27 15:00:47"
"https://almapay.com/es-ES/contacto","text/html; charset=utf-8","200","OK","Indexable","","Contacta con nosotros | Alma","28","263","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Contacta con nosotros","21","Incrementa tus ventas como los 21 000 comerciantes que ya usan Alma.","68","","0","","","","https://almapay.com/es-ES/contacto","","","","","","123229","32551","32551","12.470","","91","19","4.789","47.648","Hard","1.218","2","1","","43","21","0","12.730","42","22","0","10","8","0","","","","","5bf73ee798d656d8d47dfd7e26f6768a","0.066","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/contacto","2026-04-27 15:00:47"
"https://almapay.com/es-ES/prensa","text/html; charset=utf-8","200","OK","Indexable","","Artículos y comunicados de prensa | Alma","40","372","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Artículos y comunicados de prensa","33","Incrementa tus ventas como los 21 000 comerciantes que ya usan Alma.","68","","0","","","","https://almapay.com/es-ES/prensa","","","","","","170929","50600","50600","19.384","","408","56","7.286","59.684","Fairly Hard","1.898","2","1","","22","16","0","9.700","42","21","0","20","18","0","","","","","19fa082e76a27650c16d40950469fc0f","0.055","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/prensa","2026-04-27 15:00:47"
"https://almapay.com/es-ES/legal/aviso-legal","text/html; charset=utf-8","200","OK","Indexable","","Aviso legal | Alma","18","159","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Aviso legal","11","","0","","0","","","","https://almapay.com/es-ES/legal/aviso-legal","","","","","","117105","30985","30985","11.870","","133","23","5.783","56.573","Fairly Hard","1.522","2","2","","31","21","0","12.730","42","23","0","10","8","0","","","","","5d83fccf1af0946e934bc04c8f4b89c1","0.068","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/legal/aviso-legal","2026-04-27 15:00:47"
